OrderID,Date,CustomerID,ProductID,Region,Quantity,SalesAmount,Profit
O103971,2023-10-16,C0048,P006,South,3,831.5413077291795,247.2298493685839
O103972,2023-09-05,C0046,P006,West,8,5881.347772622028,1348.9494656228903
O103973,2023-08-02,C0004,P032,North,2,1239.6397877875438,369.588965857135
O103974,2022-04-19,C0009,P012,South,2,652.7565027469566,106.64005438967021
O103975,2022-02-13,C0118,P048,East,6,2161.684792451426,184.16549639559247
O103976,2023-12-29,C0121,P024,North,8,3444.6282963824956,798.5590299042866
O103977,2024-05-12,C0111,P041,West,8,4042.498035178365,988.1485052033604
O103978,2022-07-29,C0140,P035,East,9,7526.0213183475025,1980.9151676979416
O103979,2023-08-24,C0006,P001,South,4,449.73571529906525,56.37988405426835
O103980,2023-02-17,C0166,P047,West,6,5449.306602552783,968.1837317420421
O103981,2022-05-07,C0136,P032,North,2,943.4488009367507,249.4255912926996
O103982,2022-10-01,C0077,P022,South,7,2152.1343606684027,572.8638599653076
O103983,2023-04-29,C0017,P032,South,9,5018.142866171496,283.1284417605853
O103984,2022-04-24,C0185,P004,East,8,5549.624307436964,1208.3152386345214
O103985,2023-04-03,C0119,P028,East,3,420.8309918227294,84.34372061290183
O103986,2022-07-26,C0008,P020,South,5,3720.998082497372,263.57483156502855
O103987,2022-11-17,C0093,P024,South,8,6277.48055060381,1773.6018146679917
O103988,2022-04-09,C0084,P016,North,1,249.56405589107737,40.265431802770024
O103989,2022-03-05,C0048,P023,South,7,1757.6529987744884,384.16042147678786
O103990,2023-01-03,C0106,P046,East,2,566.8121981735783,153.43574966165642
O103991,2024-12-19,C0052,P045,East,8,6535.726726884587,539.3952764882135
O103992,2023-04-09,C0190,P029,East,3,1034.4082510142107,273.04321485451953
O103993,2022-11-13,C0002,P033,West,9,7347.080288240271,1697.7369181268234
O103994,2022-10-23,C0177,P041,West,6,3518.8288382697847,914.5368606366749
O103995,2024-05-09,C0088,P013,North,6,4742.7251829277675,823.8536992313723
O103996,2022-05-08,C0013,P039,East,2,1196.6114750232996,69.8476637468499
O103997,2023-09-11,C0092,P014,North,8,3217.5360743248934,700.2290326025823
O103998,2022-09-02,C0186,P034,East,6,5517.856370353515,792.5468550332339
O103999,2022-07-19,C0149,P037,East,5,3718.8304783585886,560.0705913686279
O104000,2023-02-20,C0016,P047,North,6,3213.8959335846266,515.2374954457206
O104001,2024-10-11,C0172,P040,North,5,3368.428143688712,583.5040795501424
O104002,2022-11-30,C0016,P043,West,8,5234.07216225675,1127.8564930923765
O104003,2022-11-17,C0044,P020,North,7,2956.1321639769017,684.9178463399024
O104004,2023-03-30,C0112,P033,West,4,1925.5782884062785,470.2465744537735
O104005,2024-02-13,C0083,P031,South,2,772.8621997396172,168.4078695403381
O104006,2023-06-24,C0068,P001,East,2,1999.1326365478153,501.52211461690706
O104007,2023-04-09,C0173,P047,South,4,2488.2320343438014,200.39549472796867
O104008,2023-01-20,C0039,P023,South,1,182.84978898771607,47.395472870752805
O104009,2022-12-10,C0142,P014,East,7,3970.3752573203037,582.9295891998937
O104010,2023-02-10,C0060,P036,East,8,1159.726145637247,211.29534130352164
O104011,2024-06-16,C0167,P046,East,7,2518.507904371685,399.0446074435796
O104012,2024-05-28,C0133,P008,South,4,2005.4600175142593,338.7809591467915
O104013,2022-03-12,C0007,P050,South,8,4646.747503533766,563.9149709995804
O104014,2024-02-01,C0076,P010,East,9,8807.069337798863,814.54583074864
O104015,2022-04-12,C0094,P005,North,1,983.9995514237369,75.0040701365099
O104016,2024-08-10,C0062,P020,North,3,564.7872987471569,91.97544768107194
O104017,2023-03-30,C0062,P043,North,8,4674.5552438928025,380.11262426641593
O104018,2024-09-15,C0162,P024,South,1,835.3984556729026,92.93567068969831
O104019,2022-02-01,C0098,P024,East,5,1569.7076911373963,130.91985538825134
O104020,2024-12-07,C0016,P025,North,8,6204.054309836995,479.45122725419924
O104021,2024-03-07,C0180,P046,North,7,6235.3000509413705,1687.3675125792845
O104022,2024-07-18,C0195,P030,South,5,3481.1932821595638,760.6633190117356
O104023,2023-01-08,C0029,P009,South,9,3554.3971256454624,998.5715392861948
O104024,2024-03-17,C0135,P046,North,8,7446.552699252123,1571.2452537727233
O104025,2022-04-06,C0119,P018,South,2,1790.336168613504,467.2558191472255
O104026,2024-02-23,C0021,P010,South,4,2976.9711476585353,562.125527030728
O104027,2024-12-03,C0123,P008,East,5,2136.506510467279,353.92835432472026
O104028,2024-03-18,C0051,P009,South,8,6501.653809242555,1184.076967295213
O104029,2024-01-14,C0172,P015,West,6,2306.988500111562,300.03855830569273
O104030,2023-10-02,C0126,P016,South,9,2948.918095801923,632.5225773750085
O104031,2024-07-07,C0077,P047,North,9,5071.608433981377,1391.1103712164272
O104032,2022-05-06,C0182,P027,West,6,5984.530215006754,1469.7309705805503
O104033,2023-08-18,C0167,P035,North,2,1647.7794945814178,272.7075107763943
O104034,2022-04-20,C0052,P039,North,9,6811.321130158422,1964.9283629466015
O104035,2024-03-06,C0046,P028,South,1,506.81147202457953,150.19650582548272
O104036,2022-11-11,C0180,P004,North,2,761.510016534469,131.95076419392385
O104037,2024-06-17,C0115,P037,North,9,7832.796181519178,2084.7767209319845
O104038,2024-11-13,C0200,P035,South,1,610.9595019829173,31.276583433875395
O104039,2024-05-03,C0138,P017,South,5,4159.647280048545,277.2983017296964
O104040,2022-09-22,C0077,P023,South,7,3772.848370297166,209.7603797620725
O104041,2022-10-26,C0135,P016,East,7,5449.932212276232,1325.9180917600227
O104042,2022-01-31,C0121,P005,South,3,2642.9008584135763,184.8571134498783
O104043,2024-08-18,C0059,P048,West,2,904.5020476459991,49.08066583943294
O104044,2024-09-10,C0077,P033,South,7,785.4882903953003,68.22334458351378
O104045,2022-10-20,C0173,P022,West,8,2635.4712753505446,333.5813448317276
O104046,2023-09-20,C0118,P014,East,3,2770.270610927904,460.3501910310656
O104047,2024-05-04,C0162,P040,North,7,5031.516241479433,333.8452343977834
O104048,2022-10-27,C0028,P040,West,2,1526.9936895864926,266.835364941333
O104049,2024-06-01,C0156,P004,West,9,3534.8377755499137,395.95614456713486
O104050,2023-10-14,C0016,P049,West,4,2924.5827448299824,346.8346723004267
O104051,2022-11-08,C0120,P026,South,8,5453.2314469478615,1393.1673735982386
O104052,2023-08-08,C0069,P017,North,2,521.0725942586522,154.61833674008713
O104053,2023-05-29,C0053,P007,East,4,3887.2867987503205,645.1574692784707
O104054,2024-08-30,C0148,P030,South,3,1255.869102038898,163.81892359847228
O104055,2023-05-11,C0003,P015,North,4,1585.433105824152,448.45884900193437
O104056,2022-09-20,C0112,P005,South,1,432.2453898071782,75.69140294566634
O104057,2022-11-06,C0061,P045,West,5,912.738268943462,212.2923270162149
O104058,2022-07-14,C0187,P047,West,9,5962.204488455048,914.8108918333896
O104059,2024-04-11,C0050,P021,North,8,2518.094554974057,253.41384537839068
O104060,2023-06-18,C0115,P005,North,5,4114.907403728814,879.4432697605159
O104061,2023-08-13,C0041,P028,East,1,454.74056212055126,98.31975814903872
O104062,2023-11-06,C0168,P022,North,5,2563.513170307934,423.0974986254972
O104063,2024-10-30,C0146,P035,West,2,1363.559697408006,160.20109555195702
O104064,2023-08-06,C0158,P019,East,7,5499.788143908557,1418.6889025928979
O104065,2023-12-22,C0021,P026,North,7,2156.0264205431035,256.1996085845745
O104066,2024-03-18,C0029,P020,West,8,7757.319173970652,1665.9308098920221
O104067,2022-04-07,C0120,P025,North,5,3300.4469568500654,481.8533938052095
O104068,2023-01-28,C0143,P026,East,7,735.5233280524417,123.65630657193024
O104069,2022-06-09,C0076,P035,West,9,4266.539900380764,438.81646760365135
O104070,2022-11-30,C0013,P044,North,3,1479.4081157030364,314.1818813672865
O104071,2024-07-14,C0144,P012,South,2,1656.4969567539144,176.3447993743446
O104072,2023-06-14,C0141,P029,West,6,2247.754780250721,385.32925653683236
O104073,2024-04-07,C0060,P029,South,4,1592.4154586618686,210.38172673035203
O104074,2022-01-01,C0043,P040,West,2,326.88936713462226,95.09258539604583
O104075,2024-11-23,C0176,P033,West,6,2131.1485324394,629.8721883831082
O104076,2023-01-01,C0084,P026,East,7,5216.858719360855,1243.5573601303133
O104077,2022-11-23,C0114,P029,East,2,1342.5624552076754,397.3707946638859
O104078,2023-09-01,C0053,P017,West,4,693.0187168284185,54.32411603483611
O104079,2022-11-13,C0185,P013,West,8,1625.7960232264375,484.619170222476
O104080,2022-09-03,C0037,P007,West,7,3074.6335727281808,233.33080291851635
O104081,2022-10-04,C0189,P046,South,6,4616.291915561453,710.2762618131823
O104082,2023-08-29,C0075,P022,North,9,7646.638052841903,839.1182982863841
O104083,2022-05-22,C0078,P002,South,3,339.484916127047,97.92832502753576
O104084,2023-11-01,C0146,P036,North,5,1980.547597883303,413.8304369253706
O104085,2023-02-04,C0156,P004,East,7,3372.8497408600224,672.1478489721961
O104086,2023-07-30,C0193,P048,East,6,5520.117178268466,1652.50021518716
O104087,2024-11-09,C0064,P033,North,5,2756.329509692493,559.828511149646
O104088,2023-01-17,C0069,P039,North,4,1370.9227548844615,290.0049587613838
O104089,2023-08-29,C0068,P023,North,5,2255.2117932373017,138.004471613862
O104090,2023-06-20,C0111,P031,East,6,2956.745984071635,782.8359036228272
O104091,2024-10-18,C0078,P050,West,8,5623.970289410805,1645.1370500178193
O104092,2024-06-06,C0015,P019,West,8,1095.8320373654615,317.8765330140585
O104093,2022-06-18,C0197,P005,South,7,3153.545477053407,331.9939225801487
O104094,2022-08-17,C0161,P043,South,5,3409.495866115031,363.03915114530474
O104095,2024-05-01,C0193,P039,East,1,354.99008382795773,50.235279107500155
O104096,2022-03-05,C0126,P026,West,2,1265.1518119954774,161.37329892992523
O104097,2024-06-27,C0013,P038,North,7,2950.8572596554777,372.99916321526115
O104098,2024-11-10,C0182,P030,East,4,3131.3951230243915,630.3629252536339
O104099,2022-03-17,C0073,P032,East,5,772.6896340812207,194.25572070799709
O104100,2022-06-01,C0007,P008,North,9,8335.492043680986,2368.8804897032496
O104101,2022-12-26,C0028,P043,North,1,254.45129315407806,17.039361289718112
O104102,2023-11-09,C0102,P035,South,6,1456.1542684464853,174.00259965306918
O104103,2023-04-27,C0024,P028,South,4,3426.314601183565,389.75508392180683
O104104,2022-12-22,C0062,P043,East,3,2647.0638921644995,368.8946013766577
O104105,2024-05-08,C0185,P001,North,1,183.67598210122026,28.66880223425262
O104106,2024-02-26,C0164,P006,West,4,3671.388140853677,540.7692885349454
O104107,2023-09-24,C0097,P024,East,1,345.96808005607863,99.65153949289565
O104108,2024-01-23,C0023,P033,North,8,5254.076134938,836.8811421121366
O104109,2023-02-19,C0193,P034,South,2,323.4682827342124,60.7790895711526
O104110,2023-03-12,C0040,P001,East,4,1770.3799640615234,419.8603382535511
O104111,2024-03-10,C0010,P043,North,9,4550.869333746756,1052.485008430326
O104112,2022-05-19,C0099,P027,West,7,4478.907386944756,876.706445371076
O104113,2022-09-21,C0177,P024,East,1,572.7447742730192,151.89649946015842
O104114,2023-05-06,C0019,P002,East,3,1546.0309960272998,318.55246249221796
O104115,2022-09-30,C0170,P003,South,3,2891.0285717670877,776.789633889976
O104116,2023-12-30,C0103,P002,North,7,1865.643495022883,234.49541302363636
O104117,2023-01-10,C0134,P036,East,5,1210.9740379100067,100.51801317836738
O104118,2022-11-03,C0174,P035,West,8,5936.617238484836,1513.1256793345806
O104119,2022-03-09,C0107,P016,East,7,1169.6768746824623,170.33943151166457
O104120,2023-05-29,C0001,P001,South,3,1603.806931184547,341.2438337556131
O104121,2024-06-21,C0088,P005,North,2,1071.2956144739728,251.0343435438069
O104122,2024-05-05,C0160,P045,North,9,3411.2051807686403,449.1793756356363
O104123,2024-07-17,C0199,P004,West,7,6561.795572585245,1156.7845002670228
O104124,2023-07-10,C0080,P046,East,7,2480.023641104872,678.8609107046353
O104125,2024-11-25,C0034,P024,South,9,3236.3798131297967,873.655257219976
O104126,2023-02-25,C0041,P025,South,8,2486.9597424107924,590.2532082367518
O104127,2024-05-29,C0094,P020,South,2,462.4184633970135,111.29713375321859
O104128,2024-08-23,C0067,P018,East,8,3420.87959850886,938.7615843656915
O104129,2022-01-18,C0056,P023,East,6,4276.791204002323,1001.1245294960024
O104130,2023-09-22,C0026,P021,North,8,6143.572611949442,828.7454588064634
O104131,2022-12-13,C0032,P012,West,5,4160.385123938065,333.6448720978309
O104132,2023-07-30,C0199,P022,East,7,1944.5264977488189,302.31752773238804
O104133,2022-10-28,C0035,P026,East,3,396.20825824727035,28.46195857855155
O104134,2023-03-26,C0064,P028,East,4,3908.8690905582107,308.5766574702107
O104135,2023-10-13,C0166,P034,North,3,338.697802073357,97.39018996246482
O104136,2024-05-25,C0174,P034,South,6,5787.665724973516,1267.3352352075647
O104137,2023-08-28,C0069,P010,South,5,4229.664884203099,1111.9880980754199
O104138,2022-09-22,C0126,P021,North,6,5525.203709535737,1164.2974373598427
O104139,2022-07-22,C0196,P046,South,1,448.4671413500314,69.34871958678677
O104140,2023-07-01,C0103,P039,North,8,2219.8543917274396,124.95492802083693
O104141,2024-05-14,C0136,P046,South,2,1291.6346333160168,373.229786856581
O104142,2023-01-27,C0106,P007,North,6,4602.756321869029,311.7590371349056
O104143,2022-04-21,C0075,P014,East,2,435.549919384389,88.21661452328689
O104144,2023-04-27,C0189,P044,East,1,817.8593632160806,61.789931576943424
O104145,2024-04-25,C0048,P027,West,8,2301.871904090417,278.61148469398125
O104146,2024-11-06,C0197,P012,South,2,1085.019127235228,104.6548301976133
O104147,2022-06-18,C0079,P042,North,3,2612.502614671013,492.27185289358385
O104148,2024-06-15,C0017,P033,East,5,1370.4102996921165,372.434812374172
O104149,2022-04-28,C0109,P031,South,8,2541.56946547607,530.9480355423303
O104150,2023-07-11,C0018,P035,North,3,469.48212254781714,101.4302064195484
O104151,2022-07-24,C0068,P019,South,9,2087.5743054433565,578.7442244979368
O104152,2023-04-24,C0164,P004,West,7,1623.1126646226228,385.25602790803043
O104153,2024-04-10,C0128,P007,South,7,1981.5932635710665,528.0727261607153
O104154,2022-07-27,C0059,P048,North,7,2503.0625015093988,385.7169828403414
O104155,2024-03-14,C0088,P025,North,3,2500.45508409206,665.9689177879989
O104156,2024-08-11,C0066,P016,East,2,1848.3749555260115,390.8672516178908
O104157,2023-09-07,C0129,P003,East,5,2328.262741530276,195.34577408106128
O104158,2022-05-04,C0158,P011,South,9,1938.4925111053178,115.68560244418079
O104159,2023-12-29,C0128,P045,West,7,2110.002528101843,234.22843386030615
O104160,2022-11-24,C0192,P004,South,7,5338.097654187921,771.8217259255421
O104161,2024-09-29,C0159,P029,East,4,2838.731869166403,736.3442419666767
O104162,2024-08-30,C0105,P009,East,5,4852.432857225607,1141.8315037985778
O104163,2024-10-07,C0195,P025,North,4,452.15925014229964,130.6034556794474
O104164,2022-08-29,C0154,P014,West,8,6205.463074032969,1177.7577950894636
O104165,2022-01-31,C0036,P010,South,4,2220.856961630734,526.1996612002562
O104166,2023-01-16,C0044,P009,East,9,8211.813121171921,975.7345848025988
O104167,2024-12-30,C0090,P024,West,4,2474.200026856721,544.0629115560366
O104168,2023-08-13,C0016,P029,West,3,1506.0028560458218,341.1665747572507
O104169,2023-01-10,C0035,P043,West,7,4894.858839805867,1282.961259525615
O104170,2024-12-12,C0020,P040,West,8,6801.368783703183,1252.1379627688054
O104171,2023-04-28,C0042,P013,North,6,2125.4921709334008,451.13844857392627
O104172,2024-11-05,C0069,P045,East,2,393.5486788116643,39.654831678349076
O104173,2023-06-11,C0014,P039,East,5,2448.581532436942,573.4327521065154
O104174,2024-05-07,C0107,P047,West,3,879.2036565916671,228.24384589821474
O104175,2024-07-22,C0053,P023,North,1,486.58705785568816,96.55562865646333
O104176,2023-08-28,C0181,P046,South,2,1983.8867110381102,156.56559272956795
O104177,2023-03-10,C0137,P026,East,4,2466.839537586479,316.2842009230944
O104178,2023-07-13,C0005,P020,West,5,3621.201002810347,611.5435829137912
O104179,2023-01-29,C0080,P025,West,9,6391.220221937489,1401.53450346421
O104180,2024-05-03,C0171,P028,South,3,2515.892257972371,327.2717355728189
O104181,2023-03-02,C0020,P035,South,6,5698.29443468305,1481.9711770740632
O104182,2022-04-08,C0121,P024,South,1,692.9362883872482,99.05347394161544
O104183,2022-06-05,C0050,P031,West,7,3699.3962619452113,224.58696946485335
O104184,2023-06-06,C0149,P034,East,1,386.0478517761203,95.93235230821192
O104185,2022-07-05,C0046,P001,North,7,2969.7280907803624,626.7783153461427
O104186,2023-03-14,C0004,P001,East,4,1604.130189246604,401.8171653773045
O104187,2024-03-07,C0180,P046,North,9,3528.1704793185086,484.1442088917256
O104188,2023-02-04,C0100,P025,North,1,725.1625039438849,39.45431376880037
O104189,2024-09-27,C0148,P005,West,2,1257.8762539133554,86.08682552713435
O104190,2022-02-17,C0130,P016,North,1,281.7955404259536,21.966017375705963
O104191,2024-05-24,C0106,P017,West,1,972.6634172495762,244.4175695522651
O104192,2023-08-24,C0161,P014,West,9,4364.576674369986,547.1376081496967
O104193,2022-02-05,C0010,P049,West,3,1828.433282883812,547.5693760362346
O104194,2023-06-14,C0134,P028,East,6,4394.045220664719,1052.8004882919156
O104195,2023-11-12,C0191,P034,North,1,652.309639009206,130.6502745601816
O104196,2024-08-06,C0033,P023,North,6,2279.6795531162443,674.5682430499303
O104197,2024-08-15,C0194,P038,North,3,2453.807748415917,316.7308717173511
O104198,2024-06-30,C0093,P044,East,8,1593.1062049733134,145.61610795044678
O104199,2022-02-07,C0163,P023,West,5,3060.4812561665217,717.1265888823459
O104200,2022-04-13,C0199,P008,South,3,1037.9565021380718,124.05743789471181
O104201,2022-03-07,C0175,P001,South,6,3925.116785434299,1139.3013837159758
O104202,2023-05-17,C0141,P042,West,8,2369.5530638074624,703.7983197145043
O104203,2022-12-18,C0158,P006,South,1,794.9796896884044,223.86715410522766
O104204,2022-04-18,C0119,P023,South,9,2743.0442832532444,785.0330523589832
O104205,2024-05-27,C0079,P023,West,4,3605.4116858805974,735.1928525894374
O104206,2024-02-06,C0129,P008,East,1,875.399414203208,195.24003580803392
O104207,2022-02-03,C0070,P005,South,3,1278.4623204372901,94.04565641145896
O104208,2024-01-09,C0048,P030,East,5,2236.1912999331166,538.3910971461231
O104209,2023-10-12,C0147,P037,South,3,2194.0593357562243,220.53771883110116
O104210,2022-08-21,C0161,P028,West,9,1632.0256575771198,424.4597054209149
O104211,2024-09-02,C0009,P011,South,1,172.8274709581114,50.18615174839253
O104212,2023-01-16,C0076,P022,West,5,1113.4588857527442,114.79138386998657
O104213,2022-02-02,C0184,P029,North,8,4849.822415238937,337.1003865744188
O104214,2022-07-21,C0018,P047,West,9,2106.918669131855,360.22522551467534
O104215,2022-06-22,C0131,P022,East,7,2448.9888751697827,607.0733452707484
O104216,2022-10-16,C0002,P011,South,7,4775.54186750331,1158.8331924614554
O104217,2024-01-29,C0161,P007,East,6,684.3684003182639,153.4385615230031
O104218,2022-01-27,C0135,P001,South,5,1311.0647357906143,334.54962968991265
O104219,2023-11-01,C0094,P008,West,3,2810.8127897644,263.5055143717844
O104220,2022-09-16,C0055,P015,West,6,4183.319166407051,890.9818877875318
O104221,2023-07-08,C0050,P048,South,6,2249.9760168053526,453.1897845014639
O104222,2023-05-12,C0050,P030,North,7,985.4115715853623,87.06892758954072
O104223,2022-08-14,C0059,P012,West,8,5019.551420569474,771.0370688150158
O104224,2024-07-20,C0048,P014,North,1,300.5796789031965,79.09226126653384
O104225,2022-03-08,C0077,P009,North,9,8677.421053618498,2542.0544112789103
O104226,2023-12-22,C0016,P016,East,3,2154.7945784644803,466.20606367080757
O104227,2022-02-26,C0110,P046,South,6,5860.268986268973,1643.719073193571
O104228,2023-07-14,C0127,P041,South,6,5184.054046022461,430.34028932115245
O104229,2022-12-15,C0067,P010,West,2,1069.449347342973,314.16692805933513
O104230,2022-09-23,C0168,P017,South,6,4215.640997332375,246.09489277244361
O104231,2024-05-14,C0006,P039,East,2,1661.7929519707402,302.13858372740935
O104232,2023-04-02,C0072,P025,East,4,2481.4425339854433,304.6022383225072
O104233,2024-02-27,C0028,P040,North,8,1242.7100069711782,314.9987482901729
O104234,2022-09-04,C0044,P023,North,7,3663.811777403876,382.4503192147127
O104235,2024-05-12,C0193,P017,West,7,1522.6119839558314,80.5195422241236
O104236,2023-11-08,C0180,P010,South,6,4460.1725861349205,685.3160653161193
O104237,2023-07-10,C0095,P010,South,1,712.5660240738418,47.04859645582052
O104238,2022-08-14,C0051,P006,West,9,8942.556355622119,1095.6701048582695
O104239,2023-06-08,C0050,P040,North,2,1331.857643229394,280.9379530258625
O104240,2023-07-23,C0182,P002,West,9,7381.117333309927,912.8655479420044
O104241,2023-12-01,C0120,P050,East,8,2731.6725263995945,304.4402778821051
O104242,2024-01-25,C0131,P009,North,9,3654.1954958974356,324.7626627006768
O104243,2023-04-24,C0052,P044,South,7,6477.2527899803745,542.7488868595034
O104244,2024-06-11,C0173,P045,East,1,779.6730336631705,141.4828550387843
O104245,2022-02-26,C0182,P019,East,1,689.742257317874,152.0031609616472
O104246,2022-08-20,C0146,P012,North,7,2300.374463273153,375.3826994511694
O104247,2023-07-28,C0011,P009,South,8,5829.761086821189,471.63218860097544
O104248,2024-12-14,C0153,P047,North,1,898.0872805377561,190.33978739900974
O104249,2022-06-15,C0156,P008,South,9,2769.4610046467174,524.2048932914685
O104250,2023-03-07,C0036,P050,East,9,6619.603978118168,961.9533290144008
O104251,2024-01-15,C0188,P008,East,5,2271.622790288789,301.0166415002135
O104252,2024-04-29,C0110,P035,North,4,827.562686586232,79.2707589933734
O104253,2024-03-31,C0156,P050,East,3,2361.343826640941,204.43302232018988
O104254,2022-05-04,C0086,P006,East,7,1752.9617718613192,236.11154604114412
O104255,2024-08-01,C0020,P037,East,2,655.2132922826684,39.57998108544674
O104256,2024-03-14,C0133,P007,South,8,6437.182694326584,1024.5217411046206
O104257,2023-12-15,C0046,P040,North,4,3071.6780282486952,615.5442566503779
O104258,2023-06-24,C0087,P035,North,9,2958.882834959599,844.5053096555938
O104259,2024-11-11,C0191,P002,West,8,7574.945223293844,1563.9007372958295
O104260,2022-07-05,C0070,P013,North,3,881.2701077084171,181.55839664315636
O104261,2024-12-24,C0188,P012,East,1,994.2599934676291,142.77941521678758
O104262,2024-03-07,C0183,P007,West,5,3820.5494237814773,318.36366734151244
O104263,2023-04-27,C0007,P046,North,6,2719.5415289775747,439.8434536721393
O104264,2022-08-08,C0046,P010,West,3,651.9428579887067,130.1728305151938
O104265,2023-02-13,C0091,P014,North,6,2330.753757861914,538.4236944490439
O104266,2023-11-03,C0151,P047,West,5,1371.8233015927194,351.90243647146303
O104267,2024-10-23,C0013,P034,West,1,659.6556278446174,75.1888829562988
O104268,2022-11-28,C0008,P019,North,2,842.339275648322,92.91424964223921
O104269,2023-03-30,C0161,P037,South,9,3289.558816075242,629.3747279041607
O104270,2022-11-29,C0054,P023,West,1,781.4198725465349,149.64487169340407
O104271,2022-12-20,C0056,P036,North,7,2152.776439556153,224.93704242653433
O104272,2024-12-03,C0130,P035,South,9,5653.803471146588,1113.057660776566
O104273,2023-05-10,C0169,P002,East,9,2476.2283518707195,337.9301712482949
O104274,2023-05-28,C0130,P048,East,2,1486.637493919572,311.9392569027599
O104275,2024-01-04,C0179,P010,East,2,1325.2186707546741,162.68540568344616
O104276,2023-04-01,C0184,P050,East,9,7365.043472933951,1458.8158729639767
O104277,2024-10-16,C0149,P050,South,9,1454.8263055776995,352.18072998662564
O104278,2024-09-15,C0070,P018,North,3,867.284713663558,255.88341646554758
O104279,2023-03-31,C0179,P028,West,2,478.02864899623825,132.78059049451755
O104280,2023-05-16,C0165,P048,West,3,814.5153487714889,143.26077703841906
O104281,2024-12-15,C0045,P004,North,6,1156.2760273454737,198.98038587134846
O104282,2022-02-06,C0037,P014,East,4,2423.494845169862,386.3656692875193
O104283,2024-03-20,C0001,P023,East,4,2536.353065381996,144.41398183776644
O104284,2023-03-01,C0188,P018,East,1,859.1407800346093,78.60160810688008
O104285,2023-09-19,C0039,P025,South,6,2855.786152796318,185.0471523336562
O104286,2022-07-30,C0053,P012,North,3,1737.4387253010088,389.34050897727775
O104287,2022-05-13,C0193,P008,East,2,1984.3473069399997,304.2176316706774
O104288,2024-06-19,C0004,P044,North,1,578.6605750232612,38.15830732878635
O104289,2024-05-11,C0056,P045,North,3,1848.6554369304436,411.59161482489475
O104290,2024-02-29,C0200,P018,North,4,3985.3026935585826,841.3331296664176
O104291,2022-03-25,C0159,P030,West,2,1989.4328866095907,457.5510774585315
O104292,2023-06-06,C0199,P042,East,4,1926.5096041502331,385.2220273986729
O104293,2024-04-28,C0137,P009,North,8,5371.617173141344,485.51302724569894
O104294,2024-03-17,C0136,P025,South,2,1065.4445141070557,69.62474741480797
O104295,2022-09-23,C0117,P024,West,3,2245.931719474441,571.1072920524778
O104296,2024-08-12,C0159,P011,South,6,5667.287214120313,589.1272558388548
O104297,2023-11-03,C0039,P048,North,3,1136.0801326078379,210.89317949577674
O104298,2024-08-09,C0041,P035,South,9,7532.888880555425,1290.415907760869
O104299,2024-04-28,C0195,P034,West,8,5514.912315987057,1545.6266155304775
O104300,2023-06-07,C0112,P027,West,8,2817.3305691743644,529.9678849292658
O104301,2022-10-01,C0027,P041,North,3,2452.709077091383,478.28862376840334
O104302,2023-09-24,C0058,P048,South,2,968.8394345556287,125.8292407785077
O104303,2024-02-10,C0152,P001,South,3,625.0723737994963,181.06701193585914
O104304,2024-06-09,C0136,P005,West,9,8946.672493934057,1817.010618016616
O104305,2024-03-25,C0085,P028,South,4,1932.326798700348,99.02227210531628
O104306,2023-09-20,C0061,P017,South,4,2349.589170554181,444.12067472994
O104307,2023-01-06,C0153,P046,East,9,7444.490019186461,1049.422563850692
O104308,2022-03-12,C0175,P020,North,3,2894.36556482382,167.95439282447285
O104309,2024-07-20,C0026,P010,South,8,7084.792519714273,1118.5997990469364
O104310,2024-05-08,C0138,P050,East,5,2862.7394351070498,696.7667947450482
O104311,2023-07-16,C0064,P031,South,4,2364.5058719192148,416.02857648316507
O104312,2024-02-21,C0159,P029,East,5,1763.991214743483,370.1996132718858
O104313,2022-01-09,C0020,P035,South,8,4132.180722745403,867.4908741848659
O104314,2023-03-09,C0057,P016,West,9,8569.394945618695,1866.02710205945
O104315,2023-01-27,C0067,P019,South,9,6788.221645903115,997.1833017551756
O104316,2023-02-24,C0188,P036,East,3,332.0678750021389,47.32007391163569
O104317,2023-09-30,C0080,P017,South,8,1638.8488291237352,83.82077991300812
O104318,2022-12-06,C0198,P007,South,5,4657.150714810348,412.4168463135363
O104319,2024-06-19,C0128,P020,South,7,6046.931772243969,1739.7177098729017
O104320,2024-08-11,C0079,P026,North,9,4837.932172562014,1260.7853416320534
O104321,2023-10-01,C0030,P024,East,9,5897.524075024795,700.4908619385908
O104322,2022-05-11,C0122,P036,West,7,2524.7698653985667,379.467828992013
O104323,2022-05-30,C0014,P048,North,2,1627.0953537807632,463.69017223868883
O104324,2023-04-09,C0138,P007,North,9,5786.871319804463,651.666059973211
O104325,2022-11-23,C0080,P026,East,1,725.3431349103237,132.83444009230007
O104326,2022-03-28,C0008,P002,East,9,3936.7696878728834,218.5692405396681
O104327,2023-11-29,C0123,P032,North,3,1462.1826175809977,299.6505071851694
O104328,2024-06-22,C0187,P002,East,3,860.7416240040333,243.17534603417752
O104329,2022-11-01,C0101,P020,North,1,953.2472886287846,258.5071726141904
O104330,2022-09-19,C0062,P043,South,7,6663.309228435419,1169.3594964712652
O104331,2022-01-12,C0191,P016,North,6,5015.856735095483,1065.420602266558
O104332,2022-04-01,C0088,P012,North,2,1883.999214558531,362.57479822240134
O104333,2022-10-28,C0111,P016,West,1,698.7952473223409,46.64008324310303
